file,url
zebras-fc/andrea-tremolada.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/613466b2-52b8-4526-bb42-e59adae757c7/142395949.png
zebras-fc/roberto-maffioletti.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/874ba3bb-7579-49b5-99a7-b257c6232b6d/851555928.png
zeta-como/alessio-buono.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/d3a588c7-e691-4cde-8976-324804ab8d37/555996110.png
zeta-como/francesco-ambrosio.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/319fc0ca-7415-4a8e-95aa-63ff3a869d8d/754316394.png
zeta-como/nelson-dida.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/86b43d69-bd58-40f9-a9a1-e154f4bfe5ff/495544223.png
zeta-como/matteo-manzoni.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/7578c039-ed4b-4056-bca5-b435296ebbc3/397555546.png
zeta-como/mattia-el-hilali.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/091eaa36-a67d-4329-aea7-059478f40eb7/895171021.png
zeta-como/michael-kabamba.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/6bb9907c-388e-4913-b04d-46f2e57ad7d2/619420511.png
zeta-como/stefan-kladar.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/58c205e5-3e19-4669-a1b2-ad95b0e1c44d/109790014.png
zeta-como/gabriele-geraci.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/fab9a2a6-7766-4b39-8fc5-adcc36b4510b/640162979.png
zeta-como/oussama-mhamsi.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/0e7a3bef-6c96-4585-89eb-9cdcea986b9c/749633385.png
zeta-como/corrado-marrulli.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/b297d2ee-de8a-43de-a798-98b99250d54f/322288342.png
zeta-como/samuele-oltremarini.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/47a276a8-396e-40d5-9eb7-3c7f10f91d13/364012060.png
zeta-como/cristian-brocchi.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/60499cfb-fcee-4aa0-9ffb-abf405a093ff/916975146.png
zeta-como/andrea-filipi.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/36124601-5827-4a97-9c3c-9bac726d1c1a/441986712.png
zeta-como/gabriele-giacchino.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/7272dcff-aa0e-4840-a9a1-e57f250e8a67/214049412.png
zeta-como/kevin-girgenti.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/552ed72b-b32d-456d-8458-c46acaf14d76/35171187.png
